pivot,inflection,P-I similarity
mascar,mascarás,0.95510507
mascar,mascará,0.9649786
mascar,mascará,0.9649786
mascar,mascaremos,0.9467281
mascar,mascaréis,0.940925
mascar,mascarán,0.95922285
salvar,salvo,0.8810573
salvar,salvas,0.8403591
salvar,salvás,0.84898895
salvar,salva,0.8752772
salvar,salva,0.8752772
salvar,salvamos,0.84022355
salvar,salváis,0.82577866
salvar,salvan,0.855475
salvar,salvaba,0.8300759
salvar,salvabas,0.8461876
salvar,salvaba,0.8300759
salvar,salvaba,0.8300759
salvar,salvábamos,0.84086007
salvar,salvabais,0.8243644
salvar,salvaban,0.85709196
salvar,salvaré,0.9430916
salvar,salvarás,0.92708355
salvar,salvará,0.94331443
salvar,salvará,0.94331443
salvar,salvaremos,0.9153437
salvar,salvaréis,0.9386665
salvar,salvarán,0.94508123
pernear,perneo,0.95375806
pernear,perneas,0.96532017
pernear,perneás,0.9537473
pernear,pernea,0.95941967
pernear,pernea,0.95941967
pernear,perneamos,0.9575742
pernear,perneáis,0.94430447
pernear,pernean,0.9797382
pernear,perneaba,0.96549547
pernear,perneabas,0.96761686
pernear,perneaba,0.96549547
pernear,perneaba,0.96549547
pernear,perneábamos,0.9512298
pernear,perneabais,0.9468346
pernear,perneaban,0.9674068
pernear,pernearé,0.96461886
pernear,pernearás,0.9706625
pernear,perneará,0.97188056
pernear,perneará,0.97188056
pernear,pernearemos,0.96779394
pernear,pernearéis,0.9369523
pernear,pernearán,0.9677994
reiniciar,reinicio,0.95025426
reiniciar,reinicias,0.9316296
reiniciar,reiniciás,0.95851326
reiniciar,reinicia,0.93330014
reiniciar,reinicia,0.93330014
reiniciar,reiniciamos,0.9620678
reiniciar,reiniciáis,0.9386518
reiniciar,reinician,0.9612227
reiniciar,reiniciaba,0.9464772
reiniciar,reiniciabas,0.95436084
reiniciar,reiniciaba,0.9464772
reiniciar,reiniciaba,0.9464772
reiniciar,reiniciábamos,0.92639416
reiniciar,reiniciabais,0.91507894
reiniciar,reiniciaban,0.9722349
reiniciar,reiniciaré,0.9595145
reiniciar,reiniciarás,0.9636787
reiniciar,reiniciará,0.9668817
reiniciar,reiniciará,0.9668817
reiniciar,reiniciaremos,0.97113985
reiniciar,reiniciaréis,0.9330267
reiniciar,reiniciarán,0.9689127
engangrenar,engangreno,0.9723539
engangrenar,engangrenas,0.9653346
engangrenar,engangrenás,0.9643347
engangrenar,engangrena,0.97373545
engangrenar,engangrena,0.97373545
engangrenar,engangrenamos,0.958255
engangrenar,engangrenáis,0.94944525
engangrenar,engangrenan,0.9856795
engangrenar,engangrenaba,0.95151955
engangrenar,engangrenabas,0.9676644
engangrenar,engangrenaba,0.95151955
engangrenar,engangrenaba,0.95151955
engangrenar,engangrenábamos,0.8890095
engangrenar,engangrenabais,0.9442712
engangrenar,engangrenaban,0.9702421
engangrenar,engangrenaré,0.9685756
engangrenar,engangrenarás,0.9532415
engangrenar,engangrenará,0.97057897
engangrenar,engangrenará,0.97057897
engangrenar,engangrenaremos,0.96467316
engangrenar,engangrenaréis,0.9480578
engangrenar,engangrenarán,0.96999097
limar,limo,0.948557
limar,limas,0.9634923
limar,limás,0.91526103
limar,lima,0.948801
limar,lima,0.948801
limar,limamos,0.95599544
limar,limáis,0.94443625
limar,liman,0.98541045
limar,limaba,0.9611525
limar,limabas,0.9658599
limar,limaba,0.9611525
limar,limaba,0.9611525
limar,limábamos,0.9266395
limar,limabais,0.95515573
limar,limaban,0.9526647
limar,limaré,0.9603138
limar,limarás,0.9538112
limar,limará,0.9488656
limar,limará,0.9488656
limar,limaremos,0.95556754
limar,limaréis,0.9329009
limar,limarán,0.95209247
inocular,inoculo,0.96206254
inocular,inoculas,0.9480023
inocular,inoculás,0.94398314
inocular,inocula,0.9374714
inocular,inocula,0.9374714
inocular,inoculamos,0.9273602
inocular,inoculáis,0.91967684
inocular,inoculan,0.9307777
inocular,inoculaba,0.93204784
inocular,inoculabas,0.9343529
inocular,inoculaba,0.93204784
inocular,inoculaba,0.93204784
inocular,inoculábamos,0.91724306
inocular,inoculabais,0.9152719
inocular,inoculaban,0.94687515
inocular,inocularé,0.96092415
inocular,inocularás,0.95418006
inocular,inoculará,0.94927824
inocular,inoculará,0.94927824
inocular,inocularemos,0.9270957
inocular,inocularéis,0.9292479
inocular,inocularán,0.94511753
recompensar,recompenso,0.9541226
recompensar,recompensas,0.9479843
recompensar,recompensás,0.95088536
recompensar,recompensa,0.95802605
recompensar,recompensa,0.95802605
recompensar,recompensamos,0.95506597
recompensar,recompensáis,0.84182614
recompensar,recompensan,0.9842806
recompensar,recompensaba,0.95741314
recompensar,recompensabas,0.94675845
recompensar,recompensaba,0.95741314
recompensar,recompensaba,0.95741314
recompensar,recompensábamos,0.91961557
recompensar,recompensabais,0.9353107
recompensar,recompensaban,0.9596489
recompensar,recompensaré,0.9450408
recompensar,recompensarás,0.9540616
recompensar,recompensará,0.95392627
recompensar,recompensará,0.95392627
recompensar,recompensaremos,0.9449054
recompensar,recompensaréis,0.9119145
recompensar,recompensarán,0.9519699
cohabitar,cohabito,0.9706278
cohabitar,cohabitas,0.96776295
cohabitar,cohabitás,0.96242476
cohabitar,cohabita,0.9637736
cohabitar,cohabita,0.9637736
cohabitar,cohabitamos,0.9480409
cohabitar,cohabitáis,0.9114056
cohabitar,cohabitan,0.96128315
cohabitar,cohabitaba,0.9513368
cohabitar,cohabitabas,0.96247417
cohabitar,cohabitaba,0.9513368
cohabitar,cohabitaba,0.9513368
cohabitar,cohabitábamos,0.9372916
cohabitar,cohabitabais,0.92534775
cohabitar,cohabitaban,0.9605538
cohabitar,cohabitaré,0.95167905
cohabitar,cohabitarás,0.97222817
cohabitar,cohabitará,0.9741295
cohabitar,cohabitará,0.9741295
cohabitar,cohabitaremos,0.9415681
cohabitar,cohabitaréis,0.94536126
cohabitar,cohabitarán,0.96528864
metamorfosear,metamorfoseo,0.9808164
metamorfosear,metamorfoseas,0.95890176
metamorfosear,metamorfoseás,0.9553435
metamorfosear,metamorfosea,0.9781587
metamorfosear,metamorfosea,0.9781587
metamorfosear,metamorfoseamos,0.94911444
metamorfosear,metamorfoseáis,0.9395822
metamorfosear,metamorfosean,0.9750294
metamorfosear,metamorfoseaba,0.9575638
metamorfosear,metamorfoseabas,0.95689166
metamorfosear,metamorfoseaba,0.9575638
metamorfosear,metamorfoseaba,0.9575638
metamorfosear,metamorfoseábamos,0.9382086
metamorfosear,metamorfoseabais,0.9512236
metamorfosear,metamorfoseaban,0.93409544
metamorfosear,metamorfosearé,0.96286094
metamorfosear,metamorfosearás,0.962592
metamorfosear,metamorfoseará,0.9593606
metamorfosear,metamorfoseará,0.9593606
metamorfosear,metamorfosearemos,0.9557843
metamorfosear,metamorfosearéis,0.94874907
metamorfosear,metamorfosearán,0.9636365
afinar,afino,0.9707166
afinar,afinas,0.9513089
afinar,afinás,0.9627678
afinar,afina,0.9282924
afinar,afina,0.9282924
afinar,afinamos,0.9502464
afinar,afináis,0.93521154
afinar,afinan,0.98009765
afinar,afinaba,0.93555504
afinar,afinabas,0.9556115
afinar,afinaba,0.93555504
afinar,afinaba,0.93555504
afinar,afinábamos,0.94719213
afinar,afinabais,0.94423115
afinar,afinaban,0.9581799
afinar,afinaré,0.9615551
afinar,afinarás,0.9678103
afinar,afinará,0.96565527
afinar,afinará,0.96565527
afinar,afinaremos,0.9600628
afinar,afinaréis,0.95160913
afinar,afinarán,0.96627593
repicar,repico,0.96184313
repicar,repicas,0.95056045
repicar,repicás,0.95047873
repicar,repica,0.94467753
repicar,repica,0.94467753
repicar,repicamos,0.9565324
repicar,repicáis,0.8840618
repicar,repican,0.9555154
repicar,repicaba,0.96272457
repicar,repicabas,0.9672628
repicar,repicaba,0.96272457
repicar,repicaba,0.96272457
repicar,repicábamos,0.9316119
repicar,repicabais,0.93753296
repicar,repicaban,0.9670128
repicar,repicaré,0.9598794
repicar,repicarás,0.9654144
repicar,repicará,0.96798575
repicar,repicará,0.96798575
repicar,repicaremos,0.96869624
repicar,repicaréis,0.9415798
repicar,repicarán,0.9658372
insumir,insumo,0.9424737
insumir,insumes,0.9089505
insumir,insumís,0.9525354
insumir,insume,0.9011548
insumir,insume,0.9011548
insumir,insumimos,0.96116203
insumir,insumís,0.9525354
insumir,insumen,0.948567
insumir,insumía,0.9455018
insumir,insumías,0.9267807
insumir,insumía,0.9455018
insumir,insumía,0.9455018
insumir,insumíamos,0.92930174
insumir,insumíais,0.9392603
insumir,insumían,0.9507367
insumir,insumiré,0.95280063
insumir,insumirás,0.97002035
insumir,insumirá,0.96358275
insumir,insumirá,0.96358275
insumir,insumiremos,0.9671367
insumir,insumiréis,0.9348229
insumir,insumirán,0.9621095
comenzar,comienzo,0.88472664
comenzar,comienzas,0.87611365
comenzar,comenzás,0.96674305
comenzar,comienza,0.81826377
comenzar,comienza,0.81826377
comenzar,comenzamos,0.9600301
comenzar,comenzáis,0.9030507
comenzar,comienzan,0.86850846
comenzar,comenzaba,0.97203726
comenzar,comenzabas,0.9727402
comenzar,comenzaba,0.97203726
comenzar,comenzaba,0.97203726
comenzar,comenzábamos,0.93568623
comenzar,comenzabais,0.9667544
comenzar,comenzaban,0.9741248
comenzar,comenzaré,0.9808845
comenzar,comenzarás,0.9762776
comenzar,comenzará,0.96894985
comenzar,comenzará,0.96894985
comenzar,comenzaremos,0.95292753
comenzar,comenzaréis,0.95369667
comenzar,comenzarán,0.97373396
adverar,advero,0.9301932
adverar,adveras,0.95247793
adverar,adverás,0.94556814
adverar,advera,0.9582712
adverar,advera,0.9582712
adverar,adveramos,0.9609203
adverar,adveráis,0.9426271
adverar,adveran,0.98514414
adverar,adveraba,0.9426825
adverar,adverabas,0.94518936
adverar,adveraba,0.9426825
adverar,adveraba,0.9426825
adverar,adverábamos,0.9517127
adverar,adverabais,0.94331443
adverar,adveraban,0.94895035
adverar,adveraré,0.94987833
adverar,adverarás,0.95667034
adverar,adverará,0.95634395
adverar,adverará,0.95634395
adverar,adveraremos,0.9584244
adverar,adveraréis,0.92757875
adverar,adverarán,0.9540148
avulsionar,avulsiono,0.92582405
avulsionar,avulsionas,0.9624401
avulsionar,avulsionás,0.9327956
avulsionar,avulsiona,0.96433127
avulsionar,avulsiona,0.96433127
avulsionar,avulsionamos,0.914356
avulsionar,avulsionáis,0.9273374
avulsionar,avulsionan,0.9601057
avulsionar,avulsionaba,0.9227822
avulsionar,avulsionabas,0.93825597
avulsionar,avulsionaba,0.9227822
avulsionar,avulsionaba,0.9227822
avulsionar,avulsionábamos,0.9069403
avulsionar,avulsionabais,0.9302368
avulsionar,avulsionaban,0.931776
avulsionar,avulsionaré,0.94913363
avulsionar,avulsionarás,0.9451211
avulsionar,avulsionará,0.93033975
avulsionar,avulsionará,0.93033975
avulsionar,avulsionaremos,0.9274451
avulsionar,avulsionaréis,0.94101006
avulsionar,avulsionarán,0.92712027
azucarar,azucaro,0.9782706
azucarar,azucaras,0.9705889
azucarar,azucarás,0.96392775
azucarar,azucara,0.95108026
azucarar,azucara,0.95108026
azucarar,azucaramos,0.95502466
azucarar,azucaráis,0.96622854
azucarar,azucaran,0.9862341
azucarar,azucaraba,0.97931576
azucarar,azucarabas,0.97430575
azucarar,azucaraba,0.97931576
azucarar,azucaraba,0.97931576
azucarar,azucarábamos,0.9620061
azucarar,azucarabais,0.95276076
azucarar,azucaraban,0.98335856
azucarar,azucararé,0.9749117
azucarar,azucararás,0.97000104
azucarar,azucarará,0.9779802
azucarar,azucarará,0.9779802
azucarar,azucararemos,0.96424085
azucarar,azucararéis,0.9615562
azucarar,azucararán,0.9830111
acongojar,acongojo,0.9838861
acongojar,acongojas,0.9684018
acongojar,acongojás,0.961174
acongojar,acongoja,0.97585374
acongojar,acongoja,0.97585374
acongojar,acongojamos,0.96610284
acongojar,acongojáis,0.96087927
acongojar,acongojan,0.979907
acongojar,acongojaba,0.9500604
acongojar,acongojabas,0.96106386
acongojar,acongojaba,0.9500604
acongojar,acongojaba,0.9500604
acongojar,acongojábamos,0.94125944
acongojar,acongojabais,0.9437312
acongojar,acongojaban,0.93360573
acongojar,acongojaré,0.9590066
acongojar,acongojarás,0.9553789
acongojar,acongojará,0.9710527
acongojar,acongojará,0.9710527
acongojar,acongojaremos,0.95069075
acongojar,acongojaréis,0.957688
acongojar,acongojarán,0.97153777
desvirgar,desvirgo,0.9811244
desvirgar,desvirgas,0.97073644
desvirgar,desvirgás,0.9618994
desvirgar,desvirga,0.9806405
desvirgar,desvirga,0.9806405
desvirgar,desvirgamos,0.96598035
desvirgar,desvirgáis,0.9233886
desvirgar,desvirgan,0.9852664
desvirgar,desvirgaba,0.9695695
desvirgar,desvirgabas,0.96025664
desvirgar,desvirgaba,0.9695695
desvirgar,desvirgaba,0.9695695
desvirgar,desvirgábamos,0.95655817
desvirgar,desvirgabais,0.93969214
desvirgar,desvirgaban,0.97089726
desvirgar,desvirgaré,0.9620748
desvirgar,desvirgarás,0.97679776
desvirgar,desvirgará,0.98044664
desvirgar,desvirgará,0.98044664
desvirgar,desvirgaremos,0.95631
desvirgar,desvirgaréis,0.95178914
desvirgar,desvirgarán,0.9791522
reprocesar,reproceso,0.96458286
reprocesar,reprocesas,0.97116035
reprocesar,reprocesás,0.96473527
reprocesar,reprocesa,0.96516085
reprocesar,reprocesa,0.96516085
reprocesar,reprocesamos,0.96117955
reprocesar,reprocesáis,0.9520796
reprocesar,reprocesan,0.98776025
reprocesar,reprocesaba,0.97720164
reprocesar,reprocesabas,0.9695625
reprocesar,reprocesaba,0.97720164
reprocesar,reprocesaba,0.97720164
reprocesar,reprocesábamos,0.9290656
reprocesar,reprocesabais,0.95317996
reprocesar,reprocesaban,0.9426959
reprocesar,reprocesaré,0.96431774
reprocesar,reprocesarás,0.97528446
reprocesar,reprocesará,0.96391237
reprocesar,reprocesará,0.96391237
reprocesar,reprocesaremos,0.9708438
reprocesar,reprocesaréis,0.93612826
reprocesar,reprocesarán,0.9670065
punzonar,punzono,0.9474083
punzonar,punzonas,0.96613204
punzonar,punzonás,0.93820876
punzonar,punzona,0.93510306
punzonar,punzona,0.93510306
punzonar,punzonamos,0.95193315
punzonar,punzonáis,0.9129051
punzonar,punzonan,0.98338735
punzonar,punzonaba,0.96118844
punzonar,punzonabas,0.96622515
punzonar,punzonaba,0.96118844
punzonar,punzonaba,0.96118844
punzonar,punzonábamos,0.92698866
punzonar,punzonabais,0.9491287
punzonar,punzonaban,0.9351887
punzonar,punzonaré,0.95495284
punzonar,punzonarás,0.96332806
punzonar,punzonará,0.96784574
punzonar,punzonará,0.96784574
punzonar,punzonaremos,0.9669023
punzonar,punzonaréis,0.94815534
punzonar,punzonarán,0.95618945
femar,femo,0.95424503
femar,femas,0.9624569
femar,femás,0.9407095
femar,fema,0.9511265
femar,fema,0.9511265
femar,femamos,0.9248085
femar,femáis,0.8913947
femar,feman,0.9593553
femar,femaba,0.9218634
femar,femabas,0.9244007
femar,femaba,0.9218634
femar,femaba,0.9218634
femar,femábamos,0.9075242
femar,femabais,0.9013783
femar,femaban,0.9162557
femar,femaré,0.94391197
femar,femarás,0.9528413
femar,femará,0.95629203
femar,femará,0.95629203
femar,femaremos,0.93277276
femar,femaréis,0.93161416
femar,femarán,0.95764476
controvertir,controvierto,0.9418215
controvertir,controviertes,0.9299101
controvertir,controvertís,0.97646075
controvertir,controvierte,0.94700575
controvertir,controvierte,0.94700575
controvertir,controvertimos,0.96492374
controvertir,controvertís,0.97646075
controvertir,controvierten,0.9271254
controvertir,controvertía,0.9571495
controvertir,controvertías,0.9449949
controvertir,controvertía,0.9571495
controvertir,controvertía,0.9571495
controvertir,controvertíamos,0.9477431
controvertir,controvertíais,0.93651986
controvertir,controvertían,0.97084635
controvertir,controvertiré,0.9748493
controvertir,controvertirás,0.9709116
controvertir,controvertirá,0.9738972
controvertir,controvertirá,0.9738972
controvertir,controvertiremos,0.9467011
controvertir,controvertiréis,0.94492865
controvertir,controvertirán,0.98027015
instaurar,instauro,0.94537836
instaurar,instauras,0.9438623
instaurar,instaurás,0.9455472
instaurar,instaura,0.9720743
instaurar,instaura,0.9720743
instaurar,instauramos,0.9414322
instaurar,instauráis,0.9192389
instaurar,instauran,0.9737162
instaurar,instauraba,0.94297045
instaurar,instaurabas,0.91463673
instaurar,instauraba,0.94297045
instaurar,instauraba,0.94297045
instaurar,instaurábamos,0.92427945
instaurar,instaurabais,0.9156606
instaurar,instauraban,0.9479618
instaurar,instauraré,0.9633193
instaurar,instaurarás,0.9542138
instaurar,instaurará,0.97360516
instaurar,instaurará,0.97360516
instaurar,instauraremos,0.95202094
instaurar,instauraréis,0.94769096
instaurar,instaurarán,0.9673104
enguantar,enguanto,0.9679676
enguantar,enguantas,0.9700861
enguantar,enguantás,0.9689101
enguantar,enguanta,0.97683936
enguantar,enguanta,0.97683936
enguantar,enguantamos,0.9672645
enguantar,enguantáis,0.9158111
enguantar,enguantan,0.9791802
enguantar,enguantaba,0.92100286
enguantar,enguantabas,0.9375562
enguantar,enguantaba,0.92100286
enguantar,enguantaba,0.92100286
enguantar,enguantábamos,0.9331263
enguantar,enguantabais,0.9287059
enguantar,enguantaban,0.9464323
enguantar,enguantaré,0.9766848
enguantar,enguantarás,0.96685654
enguantar,enguantará,0.9737628
enguantar,enguantará,0.9737628
enguantar,enguantaremos,0.94527125
enguantar,enguantaréis,0.9443931
enguantar,enguantarán,0.9780167
fundar,fundo,0.84361285
fundar,fundas,0.84365374
fundar,fundás,0.8141283
fundar,funda,0.877041
fundar,funda,0.877041
fundar,fundamos,0.8308773
fundar,fundáis,0.74930584
fundar,fundan,0.88207364
fundar,fundaba,0.8295071
fundar,fundabas,0.80546045
fundar,fundaba,0.8295071
fundar,fundaba,0.8295071
fundar,fundábamos,0.82469285
fundar,fundabais,0.799007
fundar,fundaban,0.807774
fundar,fundaré,0.8604422
fundar,fundarás,0.8729789
fundar,fundará,0.9300172
fundar,fundará,0.9300172
fundar,fundaremos,0.86558336
fundar,fundaréis,0.8849255
fundar,fundarán,0.88855594
incidir,incido,0.9523351
incidir,incides,0.9550341
incidir,incidís,0.96260375
incidir,incide,0.9497865
incidir,incide,0.9497865
incidir,incidimos,0.94686323
incidir,incidís,0.96260375
incidir,inciden,0.9473358
incidir,incidía,0.95636076
incidir,incidías,0.9364086
incidir,incidía,0.95636076
incidir,incidía,0.95636076
incidir,incidíamos,0.92686987
incidir,incidíais,0.9564145
incidir,incidían,0.9261367
incidir,incidiré,0.97537035
incidir,incidirás,0.9637156
incidir,incidirá,0.96866995
incidir,incidirá,0.96866995
incidir,incidiremos,0.9481313
incidir,incidiréis,0.94256806
incidir,incidirán,0.9676919
desaduanizar,desaduanizo,0.9882152
desaduanizar,desaduanizas,0.9446331
desaduanizar,desaduanizás,0.9521466
desaduanizar,desaduaniza,0.97979325
desaduanizar,desaduaniza,0.97979325
desaduanizar,desaduanizamos,0.9595727
desaduanizar,desaduanizáis,0.9114046
desaduanizar,desaduanizan,0.98586154
desaduanizar,desaduanizaba,0.9751338
desaduanizar,desaduanizabas,0.9359024
desaduanizar,desaduanizaba,0.9751338
desaduanizar,desaduanizaba,0.9751338
desaduanizar,desaduanizábamos,0.9463791
desaduanizar,desaduanizabais,0.9536626
desaduanizar,desaduanizaban,0.95739776
desaduanizar,desaduanizaré,0.96074307
desaduanizar,desaduanizarás,0.97479045
desaduanizar,desaduanizará,0.9645767
desaduanizar,desaduanizará,0.9645767
desaduanizar,desaduanizaremos,0.9583969
desaduanizar,desaduanizaréis,0.96258885
desaduanizar,desaduanizarán,0.9698201
infusionar,infusiono,0.94983345
infusionar,infusionas,0.91692823
infusionar,infusionás,0.9496862
infusionar,infusiona,0.89349586
infusionar,infusiona,0.89349586
infusionar,infusionamos,0.93340707
infusionar,infusionáis,0.8609267
infusionar,infusionan,0.94824183
infusionar,infusionaba,0.9181676
infusionar,infusionabas,0.94479084
infusionar,infusionaba,0.9181676
infusionar,infusionaba,0.9181676
infusionar,infusionábamos,0.95112014
infusionar,infusionabais,0.894497
infusionar,infusionaban,0.9535753
infusionar,infusionaré,0.9732657
infusionar,infusionarás,0.97385967
infusionar,infusionará,0.96512365
infusionar,infusionará,0.96512365
infusionar,infusionaremos,0.9603661
infusionar,infusionaréis,0.9578716
infusionar,infusionarán,0.97288346
venadear,venadeo,0.9712491
venadear,venadeas,0.9749876
venadear,venadeás,0.96322936
venadear,venadea,0.92415994
venadear,venadea,0.92415994
venadear,venadeamos,0.9617982
venadear,venadeáis,0.9536715
venadear,venadean,0.9806104
venadear,venadeaba,0.93335336
venadear,venadeabas,0.9593567
venadear,venadeaba,0.93335336
venadear,venadeaba,0.93335336
venadear,venadeábamos,0.9360146
venadear,venadeabais,0.9541567
venadear,venadeaban,0.96584654
venadear,venadearé,0.9646888
venadear,venadearás,0.966885
venadear,venadeará,0.9724358
venadear,venadeará,0.9724358
venadear,venadearemos,0.9634447
venadear,venadearéis,0.9532399
venadear,venadearán,0.9712007
mugir,mujo,0.9544999
mugir,muges,0.92576194
mugir,mugís,0.9318189
mugir,muge,0.94822687
mugir,muge,0.94822687
mugir,mugimos,0.95140076
mugir,mugís,0.9318189
mugir,mugen,0.9186125
mugir,mugía,0.9338791
mugir,mugías,0.90898407
mugir,mugía,0.9338791
mugir,mugía,0.9338791
mugir,mugíamos,0.94031745
mugir,mugíais,0.90108246
mugir,mugían,0.9327098
mugir,mugiré,0.9478356
mugir,mugirás,0.9618527
mugir,mugirá,0.9734383
mugir,mugirá,0.9734383
mugir,mugiremos,0.9320169
mugir,mugiréis,0.9475885
mugir,mugirán,0.9672533
inflar,inflo,0.95004976
inflar,inflas,0.9532269
inflar,inflás,0.923922
inflar,infla,0.9652632
inflar,infla,0.9652632
inflar,inflamos,0.9241919
inflar,infláis,0.9568557
inflar,inflan,0.9546523
inflar,inflaba,0.9408922
inflar,inflabas,0.93946546
inflar,inflaba,0.9408922
inflar,inflaba,0.9408922
inflar,inflábamos,0.924574
inflar,inflabais,0.9152964
inflar,inflaban,0.94732857
inflar,inflaré,0.9355146
inflar,inflarás,0.95037293
inflar,inflará,0.95447123
inflar,inflará,0.95447123
inflar,inflaremos,0.9265997
inflar,inflaréis,0.9494725
inflar,inflarán,0.95864314
reubicar,reubico,0.9712363
reubicar,reubicas,0.95869213
reubicar,reubicás,0.9527778
reubicar,reubica,0.9671387
reubicar,reubica,0.9671387
reubicar,reubicamos,0.95805264
reubicar,reubicáis,0.91118765
reubicar,reubican,0.96733975
reubicar,reubicaba,0.9526933
reubicar,reubicabas,0.9569498
reubicar,reubicaba,0.9526933
reubicar,reubicaba,0.9526933
reubicar,reubicábamos,0.9414253
reubicar,reubicabais,0.9174815
reubicar,reubicaban,0.96037304
reubicar,reubicaré,0.9573605
reubicar,reubicarás,0.9723798
reubicar,reubicará,0.96129805
reubicar,reubicará,0.96129805
reubicar,reubicaremos,0.95897764
reubicar,reubicaréis,0.9487984
reubicar,reubicarán,0.960033
palidecer,palidezco,0.93813765
palidecer,palideces,0.96706456
palidecer,palidecés,0.9263703
palidecer,palidece,0.96863174
palidecer,palidece,0.96863174
palidecer,palidecemos,0.96778274
palidecer,palidecéis,0.95851284
palidecer,palidecen,0.9692419
palidecer,palidecía,0.9056529
palidecer,palidecías,0.9125742
palidecer,palidecía,0.9056529
palidecer,palidecía,0.9056529
palidecer,palidecíamos,0.89868206
palidecer,palidecíais,0.95709056
palidecer,palidecían,0.896594
palidecer,palideceré,0.96341455
palidecer,palidecerás,0.96285194
palidecer,palidecerá,0.9595171
palidecer,palidecerá,0.9595171
palidecer,palideceremos,0.9631042
palidecer,palideceréis,0.9477394
palidecer,palidecerán,0.96373475
negar,niego,0.8957815
negar,niegas,0.93909985
negar,negás,0.9545142
negar,niega,0.9343032
negar,niega,0.9343032
negar,negamos,0.94929785
negar,negáis,0.9237414
negar,niegan,0.88733244
negar,negaba,0.9494115
negar,negabas,0.9504238
negar,negaba,0.9494115
negar,negaba,0.9494115
negar,negábamos,0.93458796
negar,negabais,0.8979732
negar,negaban,0.9516579
negar,negaré,0.95040625
negar,negarás,0.9673665
negar,negará,0.96816826
negar,negará,0.96816826
negar,negaremos,0.95468307
negar,negaréis,0.94246477
negar,negarán,0.96236527
asomar,asomo,0.9611425
asomar,asomas,0.9659882
asomar,asomás,0.9444219
asomar,asoma,0.96672666
asomar,asoma,0.96672666
asomar,asomamos,0.9602134
asomar,asomáis,0.9271161
asomar,asoman,0.9227009
asomar,asomaba,0.9543666
asomar,asomabas,0.9635539
asomar,asomaba,0.9543666
asomar,asomaba,0.9543666
asomar,asomábamos,0.9103363
asomar,asomabais,0.95188516
asomar,asomaban,0.96182275
asomar,asomaré,0.9654818
asomar,asomarás,0.97279084
asomar,asomará,0.96860373
asomar,asomará,0.96860373
asomar,asomaremos,0.9725146
asomar,asomaréis,0.9416634
asomar,asomarán,0.9646951
retrogradar,retrogrado,0.9454861
retrogradar,retrogradas,0.92765445
retrogradar,retrogradás,0.9476181
retrogradar,retrograda,0.9695906
retrogradar,retrograda,0.9695906
retrogradar,retrogradamos,0.95946735
retrogradar,retrogradáis,0.9484012
retrogradar,retrogradan,0.98021734
retrogradar,retrogradaba,0.97916985
retrogradar,retrogradabas,0.9671792
retrogradar,retrogradaba,0.97916985
retrogradar,retrogradaba,0.97916985
retrogradar,retrogradábamos,0.93009704
retrogradar,retrogradabais,0.94931173
retrogradar,retrogradaban,0.91678447
retrogradar,retrogradaré,0.965878
retrogradar,retrogradarás,0.9766682
retrogradar,retrogradará,0.9723336
retrogradar,retrogradará,0.9723336
retrogradar,retrogradaremos,0.95974016
retrogradar,retrogradaréis,0.9524611
retrogradar,retrogradarán,0.96446645
remoldear,remoldeo,0.9598127
remoldear,remoldeas,0.97246134
remoldear,remoldeás,0.9586508
remoldear,remoldea,0.9702056
remoldear,remoldea,0.9702056
remoldear,remoldeamos,0.9677025
remoldear,remoldeáis,0.94916743
remoldear,remoldean,0.9562975
remoldear,remoldeaba,0.97662026
remoldear,remoldeabas,0.9832126
remoldear,remoldeaba,0.97662026
remoldear,remoldeaba,0.97662026
remoldear,remoldeábamos,0.94798094
remoldear,remoldeabais,0.97435224
remoldear,remoldeaban,0.95305467
remoldear,remoldearé,0.9656382
remoldear,remoldearás,0.97607577
remoldear,remoldeará,0.9650922
remoldear,remoldeará,0.9650922
remoldear,remoldearemos,0.97685206
remoldear,remoldearéis,0.9502385
remoldear,remoldearán,0.96793634
deshacer,deshago,0.95976406
deshacer,deshaces,0.93476856
deshacer,deshacés,0.9232573
deshacer,deshace,0.9683344
deshacer,deshace,0.9683344
deshacer,deshacemos,0.9652305
deshacer,deshacéis,0.93797606
deshacer,deshacen,0.9722481
deshacer,deshacía,0.9128954
deshacer,deshacías,0.92616326
deshacer,deshacía,0.9128954
deshacer,deshacía,0.9128954
deshacer,deshacíamos,0.8998482
deshacer,deshacíais,0.9344183
deshacer,deshacían,0.8925052
deshacer,desharé,0.9236402
deshacer,desharás,0.9508994
deshacer,deshará,0.9338021
deshacer,deshará,0.9338021
deshacer,desharemos,0.948937
deshacer,desharéis,0.9323297
deshacer,desharán,0.9500918
tapar,tapo,0.829999
tapar,tapas,0.97502553
tapar,tapás,0.9470634
tapar,tapa,0.9691416
tapar,tapa,0.9691416
tapar,tapamos,0.9484284
tapar,tapáis,0.89784455
tapar,tapan,0.97029734
tapar,tapaba,0.95953774
tapar,tapabas,0.96114427
tapar,tapaba,0.95953774
tapar,tapaba,0.95953774
tapar,tapábamos,0.9361836
tapar,tapabais,0.95570385
tapar,tapaban,0.9252595
tapar,taparé,0.9761388
tapar,taparás,0.95047176
tapar,tapará,0.9740551
tapar,tapará,0.9740551
tapar,taparemos,0.95158285
tapar,taparéis,0.96147174
